Unnamed: 0,대지위치,지상층수,지하층수,높이(m),구조코드명,기타구조,주용도코드명,비상용승강기수,사용승인년도,위도,경도
80187,대구광역시 달서구 대곡동 841번지,1,0,4.4,경량철골구조,"각파이프,목조",제1종근린생활시설,0,1944,35.7932582330649,128.529780295956
80188,대구광역시 달서구 대곡동 842번지,1,0,4.2,벽돌구조,"시멘트벽돌, 철근콘크리트, 조립식판넬",제2종근린생활시설,0,2000,35.7933932925856,128.529732668736
80189,대구광역시 달서구 대곡동 843번지,1,0,0.0,일반목구조,"목조, 블록",단독주택,0,1930,35.7934203948826,128.529932727026
80190,대구광역시 달서구 대곡동 844번지,1,0,3.0,경량철골구조,경량철골구조,제2종근린생활시설,0,2009,35.793440596133,128.530101461356
80191,대구광역시 달서구 대곡동 844-1번지,1,0,4.1,경량철골구조,경량철골구조,제2종근린생활시설,0,2007,35.7933185322993,128.530013067013
80192,대구광역시 달서구 대곡동 845번지,1,0,0.0,일반목구조,목조,단독주택,0,1942,35.7936208545905,128.529929491521
80193,대구광역시 달서구 대곡동 847번지,1,0,3.75,경량철골구조,경량철골구조,단독주택,0,2006,35.7937266426154,128.530135483698
80194,대구광역시 달서구 대곡동 847번지,3,0,11.0,철근콘크리트구조,철근콘크리트구조,단독주택,0,2006,35.7937266426154,128.530135483698
80195,대구광역시 달서구 대곡동 848번지,1,0,3.15,기타강구조,판넬조,제1종근린생활시설,0,2003,35.793709184427,128.529786618562
80196,대구광역시 달서구 대곡동 850번지,1,0,3.8,경량철골구조,경량철골구조,제2종근린생활시설,0,2013,35.7937729224663,128.529621705005
80197,대구광역시 달서구 대곡동 852-1번지,2,0,7.6,철근콘크리트구조,"R.C조, 시멘트벽돌조적조",제1종근린생활시설,0,2000,35.7940328885427,128.530345431574
80198,대구광역시 달서구 대곡동 852-3번지,3,0,17.18,철근콘크리트구조,철근콘크리트구조,제1종근린생활시설,0,2016,35.7941967755941,128.530326895177
80199,대구광역시 달서구 대곡동 869번지,1,0,10.12,일반목구조,일반목구조,제1종근린생활시설,0,2016,35.7936997579657,128.53046347815
80200,대구광역시 달서구 대곡동 869번지,1,0,6.78,일반목구조,일반목구조,제1종근린생활시설,0,2016,35.7936997579657,128.53046347815
80201,대구광역시 달서구 대곡동 869-5번지,2,0,8.26,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2021,35.7934805418701,128.530297784262
80202,대구광역시 달서구 대곡동 872번지,0,1,2.5,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2016,35.7933357970032,128.530263816652
80203,대구광역시 달서구 대곡동 872번지,3,1,13.5,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2016,35.7933357970032,128.530263816652
80204,대구광역시 달서구 대곡동 872-1번지,1,0,0.0,경량철골구조,경량철골조,단독주택,0,1940,35.7931625218434,128.530368558382
80205,대구광역시 달서구 대곡동 873번지,1,0,5.1,경량철골구조,경량철골구조,단독주택,0,2014,35.7931711286217,128.530230462583
80206,대구광역시 달서구 대곡동 874-2번지,1,0,5.65,경량철골구조,경량철골구조,제2종근린생활시설,0,2014,35.7930335476835,128.530263771986
80207,대구광역시 달서구 대곡동 917번지,1,0,0.0,일반목구조,목조,단독주택,0,1930,,
80208,대구광역시 달서구 대곡동 961번지,3,1,12.2,철근콘크리트구조,철근콘크리트,제1종근린생활시설,0,1987,35.8102997295151,128.515132577497
80209,대구광역시 달서구 대곡동 964번지,5,1,14.9,철근콘크리트구조,"철근콘크리트, 벽돌조",제2종근린생활시설,0,1991,35.8102925694652,128.515293080136
80210,대구광역시 달서구 대곡동 969번지,3,1,12.6,철근콘크리트구조,철근콘크리트,제2종근린생활시설,0,1986,35.8102894015732,128.514986788643
80211,대구광역시 달서구 대곡동 981-1번지,5,1,22.3,철골철근콘크리트구조,철골철근콘크리트구조,제1종근린생활시설,0,2006,35.8096576472032,128.513566554354
80212,대구광역시 달서구 대곡동 986번지,4,0,18.6,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2022,35.810193243493,128.515401714717
80213,대구광역시 달서구 대곡동 988번지,1,0,0.0,블록구조,세멘블럭조,단독주택,0,1985,35.8101214888322,128.51596800629
80214,대구광역시 달서구 대곡동 1010번지,2,0,9.6,일반철골구조,일반철골구조,제2종근린생활시설,0,2010,35.8101040111836,128.515717534127
80215,대구광역시 달서구 대곡동 1010번지,1,0,2.7,기타강구조,조립식판넬조,제2종근린생활시설,0,2010,35.8101040111836,128.515717534127
80216,대구광역시 달서구 대곡동 1012번지,1,1,0.0,철근콘크리트구조,철근콘크리트조,자동차관련시설,0,2000,35.8070426121258,128.517985972095
80217,대구광역시 달서구 대곡동 1012번지,20,1,54.0,철근콘크리트구조,철근콘크리트벽식구조,공동주택,0,2000,35.8070426121258,128.517985972095
80218,대구광역시 달서구 대곡동 1012번지,20,1,54.0,철근콘크리트구조,철근콘크리트벽식구조,공동주택,0,2000,35.8070426121258,128.517985972095
80219,대구광역시 달서구 대곡동 1012번지,20,1,54.0,철근콘크리트구조,철근콘크리트벽식구조,공동주택,0,2000,35.8070426121258,128.517985972095
80220,대구광역시 달서구 대곡동 1012번지,1,1,0.0,철근콘크리트구조,철근콘크리트조,자동차관련시설,0,2000,35.8070426121258,128.517985972095
80221,대구광역시 달서구 대곡동 1012번지,20,1,54.0,철근콘크리트구조,철근콘크리트벽식구조,공동주택,0,2000,35.8070426121258,128.517985972095
80222,대구광역시 달서구 대곡동 1012번지,20,1,54.0,철근콘크리트구조,철근콘크리트벽식구조,공동주택,0,2000,35.8070426121258,128.517985972095
80223,대구광역시 달서구 대곡동 1012번지,20,1,54.0,철근콘크리트구조,철근콘크리트벽식구조,공동주택,0,2000,35.8070426121258,128.517985972095
80224,대구광역시 달서구 대곡동 1012번지,2,1,0.0,철근콘크리트구조,철근콘크리트조,공동주택,0,2000,35.8070426121258,128.517985972095
80225,대구광역시 달서구 대곡동 1012번지,1,1,0.0,철근콘크리트구조,철근콘크리트조,자동차관련시설,0,2000,35.8070426121258,128.517985972095
80226,대구광역시 달서구 대곡동 1012번지,20,1,54.0,철근콘크리트구조,철근콘크리트벽식구조,공동주택,0,2000,35.8070426121258,128.517985972095
80227,대구광역시 달서구 대곡동 1012번지,20,1,54.0,철근콘크리트구조,철근콘크리트벽식구조,공동주택,0,2000,35.8070426121258,128.517985972095
80228,대구광역시 달서구 대곡동 1012번지,1,1,4.05,철근콘크리트구조,철근콘크리트조,공동주택,0,2000,35.8070426121258,128.517985972095
80229,대구광역시 달서구 대곡동 1012번지,2,1,0.0,철근콘크리트구조,철근콘크리트조,노유자시설,0,2000,35.8070426121258,128.517985972095
80230,대구광역시 달서구 대곡동 1012번지,1,0,0.0,철근콘크리트구조,철근콘크리트조,공동주택,0,2000,35.8070426121258,128.517985972095
80231,대구광역시 달서구 대곡동 1014-1번지,5,1,23.55,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,2001,35.8072296419947,128.519202572169
80232,대구광역시 달서구 대곡동 1015번지,3,0,11.1,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,2000,35.8068150518018,128.519092897363
80233,대구광역시 달서구 대곡동 1015-1번지,2,0,7.9,철근콘크리트구조,철근콘크리트,제1종근린생활시설,0,2000,35.8068354974973,128.519250599569
80234,대구광역시 달서구 대곡동 1015-3번지,4,0,12.4,철근콘크리트구조,철근콘크리트조,공동주택,0,2001,35.8066922323701,128.519127839568
80235,대구광역시 달서구 대곡동 1015-4번지,4,0,12.4,철근콘크리트구조,철근콘크리트조,공동주택,0,2001,35.8065540134011,128.519126313175
80236,대구광역시 달서구 대곡동 1015-5번지,3,0,12.4,일반철골구조,철골조,제1종근린생활시설,0,2001,35.8063775640936,128.519147843474
80237,대구광역시 달서구 대곡동 1015-6번지,4,0,12.4,철근콘크리트구조,철근콘크리트조,공동주택,0,2001,35.80655304296,128.519359939846
80238,대구광역시 달서구 대곡동 1015-7번지,4,0,12.4,철근콘크리트구조,철근콘크리트조,공동주택,0,2001,35.8066946771189,128.51936219547
80239,대구광역시 달서구 대곡동 1015-8번지,3,0,12.7,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2006,35.8063926640004,128.519379120716
80240,대구광역시 달서구 대곡동 1017-1번지,3,0,9.6,철근콘크리트구조,철근콘크리트조,단독주택,0,2001,35.8071183079772,128.519676263418
80241,대구광역시 달서구 대곡동 1017-2번지,1,0,3.85,경량철골구조,경량철골구조,자동차관련시설,0,2013,35.8070172882834,128.519676219239
80242,대구광역시 달서구 대곡동 1017-3번지,3,0,9.6,철근콘크리트구조,철근콘크리트,단독주택,0,2002,35.806927172818,128.519676161579
80243,대구광역시 달서구 대곡동 1017-4번지,2,0,7.8,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,2001,35.8068276875242,128.519675925389
80244,대구광역시 달서구 대곡동 1017-5번지,3,0,11.9,철근콘크리트구조,철근콘크리트조,단독주택,0,2002,35.8067095498719,128.519675555058
80245,대구광역시 달서구 대곡동 1017-6번지,2,0,7.0,일반목구조,목구조,제2종근린생활시설,0,2004,35.8065890725572,128.519674918899
80246,대구광역시 달서구 대곡동 1017-7번지,1,0,4.0,경량철골구조,경량철골조,제2종근린생활시설,0,2002,35.8064649209428,128.519672663957
80247,대구광역시 달서구 대곡동 1017-8번지,4,0,0.0,철근콘크리트구조,철근콘크리트,제2종근린생활시설,0,2001,35.8063528671591,128.519668648248
80248,대구광역시 달서구 대곡동 1017-9번지,4,0,16.42,철근콘크리트구조,철근콘크리트구조,제1종근린생활시설,0,2010,35.806465132676,128.519898237077
80249,대구광역시 달서구 대곡동 1017-10번지,3,0,9.15,철근콘크리트구조,철근콘크리트조,단독주택,0,2003,35.8065928189412,128.519898900317
80250,대구광역시 달서구 대곡동 1017-11번지,3,0,9.7,철근콘크리트구조,철근콘크리트조,단독주택,0,2001,35.8068283846633,128.519898743091
80251,대구광역시 달서구 대곡동 1017-12번지,3,0,7.95,철근콘크리트구조,철근콘크리트조,단독주택,0,2002,35.8069307585676,128.519898592095
80252,대구광역시 달서구 대곡동 1017-14번지,3,0,0.0,철근콘크리트구조,철근콘크리트조,단독주택,0,2001,35.8067099711419,128.519898809682
80253,대구광역시 달서구 대곡동 1018번지,3,0,13.5,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,2001,35.8072520814911,128.520264479138
80254,대구광역시 달서구 대곡동 1018-1번지,3,0,11.01,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,2001,35.8071221303039,128.520264767748
80255,대구광역시 달서구 대곡동 1018-2번지,2,0,11.2,철골철근콘크리트구조,철골철근콘크리트구조,제2종근린생활시설,0,2011,35.8069356716984,128.520265417407
80256,대구광역시 달서구 대곡동 1018-3번지,4,0,14.68,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,2001,35.806744706965,128.520266091814
80257,대구광역시 달서구 대곡동 1018-4번지,1,0,5.9,경량철골구조,경량철골조,제2종근린생활시설,0,2002,35.8065832073146,128.520266995996
80258,대구광역시 달서구 대곡동 1018-5번지,1,0,5.0,경량철골구조,경량철골구조,제2종근린생활시설,0,2003,35.8064373882951,128.520267867197
80259,대구광역시 달서구 대곡동 1023번지,2,0,7.95,일반철골구조,일반철골조,제2종근린생활시설,0,2002,35.8071697362661,128.52105345914
80260,대구광역시 달서구 대곡동 1023-1번지,10,1,29.8,철근콘크리트구조,철근콘크리트조,공동주택,0,2003,35.8068057272857,128.521055809688
80261,대구광역시 달서구 대곡동 1023-3번지,10,1,29.8,철근콘크리트구조,철근콘크리트조,공동주택,0,2003,35.8065828495643,128.521057422374
80262,대구광역시 달서구 대곡동 1025번지,3,0,17.6,철근콘크리트구조,"철근콘크리트조,철골조",교육연구시설,0,2011,35.806817258126,128.521803652082
80263,대구광역시 달서구 대곡동 1025번지,5,1,20.55,철근콘크리트구조,철근콘크리트조,교육연구시설,0,2001,35.806817258126,128.521803652082
80264,대구광역시 달서구 대곡동 1028번지,18,0,50.65,철근콘크리트구조,철근콘크리트벽식구조,공동주택,2,2001,35.8069945948868,128.523092311948
80265,대구광역시 달서구 대곡동 1028번지,1,0,3.85,벽돌구조,조적조,공동주택,0,2001,35.8069945948868,128.523092311948
80266,대구광역시 달서구 대곡동 1028번지,1,0,3.45,철근콘크리트구조,철근콘크리트조,공동주택,0,2001,35.8069945948868,128.523092311948
80267,대구광역시 달서구 대곡동 1028번지,18,0,49.8,철근콘크리트구조,철근콘크리트벽식구조,공동주택,2,2001,35.8069945948868,128.523092311948
80268,대구광역시 달서구 대곡동 1028번지,2,0,7.85,철근콘크리트구조,철근콘크리트조,공동주택,0,2001,35.8069945948868,128.523092311948
80269,대구광역시 달서구 대곡동 1028번지,19,0,52.65,철근콘크리트구조,철근콘크리트벽식구조,공동주택,3,2001,35.8069945948868,128.523092311948
80270,대구광역시 달서구 대곡동 1028번지,1,2,2.95,철근콘크리트구조,철근콘크리트조,자동차관련시설,0,2001,35.8069945948868,128.523092311948
80271,대구광역시 달서구 대곡동 1028번지,17,0,46.95,철근콘크리트구조,철근콘크리트벽식구조,공동주택,2,2001,35.8069945948868,128.523092311948
80272,대구광역시 달서구 대곡동 1028번지,2,0,0.0,철근콘크리트구조,철근콘크리트조,공동주택,0,2001,35.8069945948868,128.523092311948
80273,대구광역시 달서구 대곡동 1031번지,2,0,8.15,철근콘크리트구조,철근콘크리트구조,제1종근린생활시설,0,2004,35.8071051312391,128.524573631637
80274,대구광역시 달서구 대곡동 1031번지,22,0,61.8,철근콘크리트구조,철근콘크리트구조,공동주택,0,2004,35.8071051312391,128.524573631637
80275,대구광역시 달서구 대곡동 1031번지,0,2,0.0,철근콘크리트구조,철근콘크리트구조,공동주택,0,2004,35.8071051312391,128.524573631637
